,index,Unnamed: 0,url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place,Fiction,Fantasy,Classics,Young Adult,Novels,Literature,Romance,Historical,Historical Fiction,Audiobook,Adult,Adventure,Contemporary,Science Fiction,Childrens,Mystery,Cultural,Academic,Paranormal,School,Science Fiction Fantasy,Adult Fiction,Magic,European Literature,Literary Fiction,Urban Fantasy,Drama,Middle Grade,American,Thriller,Supernatural,Dystopia,Horror,Philosophy,Classic Literature,Humor,Teen,Paranormal Romance,Nonfiction,Vampires,Crime,Realistic Fiction,Chick Lit,Womens Fiction,20th Century,British Literature,Young Adult Fantasy,War,Poetry,High Fantasy,MINMAX/norm Average Rating,MEAN/norm Average Rating
20,20,20,https://www.goodreads.com/book/show/13079982-fahrenheit-451,13079982.0,Fahrenheit 451,Ray Bradbury,817434,8782,3.99,51369,1790373,194,1953.0,False,"Classics, Fiction, Science Fiction, Science Fiction, Dystopia, Academic, School, Literature, Novels, Fantasy, Adult, Science Fiction Fantasy","Prometheus Hall of Fame Award (1984), Geffen Award for Best Translated SF Book (2002), California Book Award for Fiction (Silver) (1953), Retro Hugo Award for Best Novel (2004)",4,nan,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.358695652173914,5.208702922786101
21,21,21,https://www.goodreads.com/book/show/13335037-divergent,13335037.0,Divergent,Veronica Roth,816671,8581,4.18,109822,3077890,487,2011.0,True,"Young Adult, Science Fiction, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure, Young Adult, Teen, Apocalyptic, Post Apocalyptic, Action","Georgia Peach Book Award (2012), South Carolina Book Award for Young Adult (2014), Rhode Island Teen Book Award (2013), Evergreen Teen Book Award (2014), Soaring Eagle Book Award (2012), Milwaukee County Teen Book Award Nominee (2012), Children's Choice Book Award Nominee for Teen Choice Book of the Year (2012), Sakura Medal, New Mexico Land of Enchantment Award for Young Adult (2014), Eliot Rosewater Indiana High School Book Award (2014), California Young Readers Medal for Young Adult (2014), Lincoln Award Nominee (2014), DABWAHA Romance Tournament for Best Young Adult Romance (2012), Goodreads Choice Award for Favorite Book and for Young Adult Fantasy & Science Fiction and Nominee for Goodreads Author (2011), Green Mountain Book Award (2013), The Magnolia Award for 6-8 (2014), Louisiana Teen Readers' Choice (2014), Missouri Gateway Readers Award (2014), Oklahoma Sequoyah Award for High Schol (2014), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2011)",20,"Chicago, Illinois",True,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.978260869565217,5.8282681401774035
22,22,22,https://www.goodreads.com/book/show/22628.The_Perks_of_Being_a_Wallflower,22628.0,The Perks of Being a Wallflower,Stephen Chbosky,791794,8321,4.2,60694,1320875,213,1999.0,False,"Young Adult, Fiction, Contemporary, Young Adult, Coming Of Age, Romance, Realistic Fiction, Classics, LGBT, Health, Mental Health, Young Adult, Teen",nan,0,"Pittsburgh, Pennsylvania",True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,8.043478260869566,5.893485531481754
23,23,23,https://www.goodreads.com/book/show/7624.Lord_of_the_Flies,7624.0,Lord of the Flies,William Golding,789348,8396,3.69,39987,2366862,182,1954.0,False,"Classics, Fiction, Young Adult, Academic, School, Literature, Science Fiction, Dystopia, Novels, Academic, Read For School, Young Adult, High School, Adventure",nan,0,nan,True,False,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.380434782608695,4.230442053220882
24,24,24,https://www.goodreads.com/book/show/4671.The_Great_Gatsby,4671.0,The Great Gatsby,F. Scott Fitzgerald,789113,8493,3.93,71800,3987371,200,1925.0,False,"Classics, Fiction, Academic, School, Historical, Historical Fiction, Literature, Romance, Novels, Academic, Read For School, Young Adult, High School, Literature, American","Grammy Award Nominee for Best Spoken Word Album (2003), Long Island Reads (2002)",2,"New York City, New York, New York State, Long Island, New York",True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.163043478260871,5.013050748873058
25,25,25,https://www.goodreads.com/book/show/18144590-the-alchemist,18144590.0,The Alchemist,Paulo Coelho,786964,8228,3.88,86034,2251311,182,1988.0,False,"Fiction, Classics, Fantasy, Philosophy, Novels, Spirituality, Literature, Self Help, Adventure, Inspirational","NBDB National Book Award Nominee for Translation (2015), Grand Prix des lectrices de Elle for roman (1995), Premio Grinzane Cavour for Narrativa Straniera (1996), Corine Internationaler Buchpreis for Belletristik (2002)",4,"Egypt, Sahara Desert, Tangier, Andalusia",True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,4.850007270612187
26,26,26,https://www.goodreads.com/book/show/18135.Romeo_and_Juliet,18135.0,Romeo and Juliet,William Shakespeare,782958,8401,3.75,20536,2139419,301,1597.0,False,"Classics, Plays, Fiction, Romance, Academic, School, Drama, Academic, Read For School, Literature, Young Adult, High School, Poetry",nan,0,"Verona, Italy",True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6.57608695652174,4.426094227133927
27,27,27,https://www.goodreads.com/book/show/7144.Crime_and_Punishment,7144.0,Crime and Punishment,Fyodor Dostoyevsky,779823,8149,4.23,21126,668299,671,1866.0,False,"Classics, Fiction, Cultural, Russia, Literature, Literature, Russian Literature, Novels, Philosophy, Mystery, Crime, Literature, 19th Century, Academic, School",nan,0,"Russian Empire, Saint Petersburg, Russian Empire, Siberia",True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.14130434782609,5.991311618438275
28,28,28,https://www.goodreads.com/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,3.0,Harry Potter and the Sorcerer's Stone,J.K. Rowling,757073,8029,4.48,119284,7525868,309,1997.0,True,"Fantasy, Fiction, Young Adult, Fantasy, Magic, Childrens, Childrens, Middle Grade, Adventure, Classics, Audiobook, Science Fiction Fantasy","Mythopoeic Fantasy Award for Children's Literature (2008), British Book Award for Children's Book of the Year (1998), Prijs van de Nederlandse Kinderjury for 6-9 jaar en 10-12 jaar (2002), American Booksellers Book Of The Year  Award for Children (1999), Audie Award (2000), West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (2000), South Carolina Book Award for Junior Book Award (2001), Grand Canyon Reader Award for Teen Book (2000), Charlotte Award (2000), Nene Award (2000), Massachusetts Children's Book Award (2000), Colorado Blue Spruce Young Adult Book Award (2001), Blue Hen Book Award for Chapter Book (2001), Nevada Young Readers' Award for Young Reader Category (2000), Golden Archer Award for Middle/Junior High (2000), Indian Paintbrush Book Award (2000), Hotze de Roosprijs (2002), Nestlé Smarties Book Prize for 9–11 years (1997), Eliot Rosewater Indiana High School Book Award (2001), Kinderboekwinkelprijs (1999), Parenting Book of the Year Award (1998), North East Teenage Book Award (1999), Specsavers National Book Award for Children's Book of the Year (1998), Washington State Sasquatch Award (2000), Literaturpreis der Jury der jungen Leser for Kinderbuch (1999), Carnegie Medal Nominee (1997), Rebecca Caudill Young Readers' Book Award (2001), Premi Protagonista Jove for Categoria 12-13 anys (2000)",28,"London, England, Hogwarts School of Witchcraft and Wizardry, Hogwarts School of Witchcraft and Wizardry",True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.956521739130437,6.806529009742624
29,29,29,https://www.goodreads.com/book/show/256683.City_of_Bones,256683.0,City of Bones,Cassandra Clare,740663,7795,4.09,64273,1696944,485,2007.0,True,"Young Adult, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Fiction, Paranormal, Vampires, Fantasy, Supernatural, Paranormal, Angels, Fantasy, Magic, Young Adult, Young Adult Fantasy","Locus Award Nominee for Best First Novel (2008), Georgia Peach Book Award Nominee for Honor book (2009), South Carolina Book Award Nominee for Young Adult Book Award (2010), Pacific Northwest Library Association Young Reader's Choice Award (2010), Lincoln Award (2010)",5,"New York City, New York",True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7.684782608695652,5.534789879307839
30,30,30,https://www.goodreads.com/book/show/4667024-the-help,4667024.0,The Help,Kathryn Stockett,731407,7829,4.46,85582,2270238,464,2009.0,False,"Fiction, Historical, Historical Fiction, Historical, Adult, Adult Fiction, Contemporary, Classics, Audiobook, Book Club, Womens Fiction, Chick Lit","Orange Prize Nominee for Fiction Longlist (2010), Audie Award for Fiction (2010), Exclusive Books Boeke Prize (2009), SIBA Book Award for Fiction (2010), Indies Choice Book Award for Adult Debut (2010), Puddly Award for Fiction (2011), Lincoln Award Nominee (2013), Grand Prix des lectrices de Elle for roman (2011), Goodreads Choice Award for Fiction (2009) and Nominee for Best of the Best  (2018), Townsend Prize for Fiction (2010)",10,"Jackson, Mississippi, Jackson, Mississippi, Mississippi",True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8.891304347826088,6.741311618438274
31,31,31,https://www.goodreads.com/book/show/157993.The_Little_Prince,157993.0,The Little Prince,Antoine de Saint-Exupéry,731238,7808,4.31,43380,1487463,93,1943.0,False,"Classics, Fiction, Fantasy, Childrens, Cultural, France, Young Adult, Philosophy, Literature, Childrens, Middle Grade, European Literature, French Literature",Retro Hugo Award for Best Novella (2019),1,nan,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.402173913043477,6.252181183655664
32,32,32,https://www.goodreads.com/book/show/375802.Ender_s_Game,375802.0,Ender's Game,Orson Scott Card,728694,7599,4.3,44136,1180305,324,1985.0,True,"Science Fiction, Fiction, Young Adult, Fantasy, Classics, Science Fiction Fantasy, Science Fiction, Dystopia, War, Audiobook, Adventure","Hugo Award for Best Novel (1986), Nebula Award for Best Novel (1985), Premi Ictineu for Millor novel·la traduïda (2014), Nébula (1985), Margaret A. Edwards Award (2008)",5,nan,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.369565217391305,6.219572488003491
33,33,33,https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,8127.0,Anne of Green Gables,L.M. Montgomery,718763,7584,4.26,25139,775801,320,1908.0,True,"Classics, Fiction, Young Adult, Childrens, Historical, Historical Fiction, Childrens, Middle Grade, Historical, Audiobook, Cultural, Canada, Young Adult, Coming Of Age",nan,0,"Avonlea, Prince Edward Island, Prince Edward Island",True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.23913043478261,6.089137705394795
34,34,34,https://www.goodreads.com/book/show/24178.Charlotte_s_Web,24178.0,Charlotte's Web,E.B. White,694101,7497,4.17,19055,1495322,184,1952.0,False,"Classics, Childrens, Fiction, Young Adult, Fantasy, Animals, Childrens, Middle Grade, Childrens, Juvenile, Academic, School, Childrens, Chapter Books","Newbery Medal Nominee (1953), George C. Stone Center for Children's Books Recognition of Merit Award (1970), Audie Award Nominee for Audiobook of the Year and Middle Grade (2020), Massachusetts Children's Book Award (1984), Laura Ingalls Wilder Award (1970)",5,United States of America,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.945652173913045,5.7956594445252305
35,35,35,https://www.goodreads.com/book/show/890.Of_Mice_and_Men,890.0,Of Mice and Men,John Steinbeck,683342,7381,3.88,36407,2032418,103,1937.0,False,"Classics, Fiction, Academic, School, Historical, Historical Fiction, Literature, Academic, Read For School, Novels, Young Adult, High School, Literature, American, Classics, Classic Literature",New York Drama Critics' Circle Award for Best American Play (1938),1,"Salinas Valley, California, California",True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,4.850007270612187
36,36,36,https://www.goodreads.com/book/show/18619684-the-time-traveler-s-wife,18619684.0,The Time Traveler's Wife,Audrey Niffenegger,669637,7004,3.98,48027,1621905,500,2003.0,False,"Fiction, Romance, Fantasy, Science Fiction, Time Travel, Science Fiction, Contemporary, Adult, Womens Fiction, Chick Lit, Adult Fiction, Magical Realism","Arthur C. Clarke Award Nominee (2005), Orange Prize Nominee for Fiction Longlist (2004), British Book Award (2006), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2005), Exclusive Books Boeke Prize (2005), ALA Alex Award (2004)",6,"Chicago, Illinois, Illinois",True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,7.326086956521739,5.176094227133926
37,37,37,https://www.goodreads.com/book/show/17245.Dracula,17245.0,Dracula,Bram Stoker,659598,7123,4.0,28380,992442,488,1897.0,False,"Classics, Horror, Fiction, Fantasy, Paranormal, Vampires, Gothic, Fantasy, Paranormal, Literature, Audiobook, Literature, 19th Century",nan,0,"Transylvania, Budapest, Whitby, Yorkshire, England, London, England",True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.391304347826088,5.241311618438274
38,38,38,https://www.goodreads.com/book/show/5129.Brave_New_World,5129.0,Brave New World,Aldous Huxley,650143,6982,3.99,33090,1512552,268,1932.0,False,"Classics, Fiction, Science Fiction, Science Fiction, Dystopia, Literature, Novels, Academic, School, Fantasy, Philosophy, Science Fiction Fantasy",nan,0,"New Mexico, London, England",True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.358695652173914,5.208702922786101
39,39,39,https://www.goodreads.com/book/show/28187.The_Lightning_Thief,28187.0,The Lightning Thief,Rick Riordan,649300,6909,4.26,65077,2132781,377,2005.0,True,"Fantasy, Young Adult, Fantasy, Mythology, Fiction, Childrens, Middle Grade, Adventure, Childrens, Fantasy, Urban Fantasy, Mythology, Greek Mythology, Fantasy, Magic","Young Readers' Choice Award (2008), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2011), South Carolina Book Award for Junior Book Award (2008), Grand Canyon Reader Award for Tween Book (2008), Nene Award (2008), Massachusetts Children's Book Award (2008), Pennsylvania Young Readers' Choice Award for Grades 6-8 (2008), Rhode Island Teen Book Award Nominee (2007), Sunshine State Young Readers Award for Grades 6-8 (2007), Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2008), Iowa Teen Award (2009), Lincoln Award Nominee (2009), Oklahoma Sequoyah Award for YA (2008), Rebecca Caudill Young Readers' Book Award (2009)",14,"New York City, New York, Montauk, New York, New Jersey, St. Louis, Missouri, Las Vegas, Nevada, Long Island, New York",True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.23913043478261,6.089137705394795
40,40,40,https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,320.0,One Hundred Years of Solitude,Gabriel García Márquez,634575,6681,4.09,32719,789569,417,1967.0,False,"Fiction, Classics, Magical Realism, Literature, Novels, Fantasy, Historical, Historical Fiction, European Literature, Spanish Literature, Literary Fiction, Cultural, Latin American","Premio Internacional de Novela Rómulo Gallegos (1972), Prix du Meilleur Livre Étranger for Roman (1969)",2,Macondo,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.684782608695652,5.534789879307839
41,41,41,https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,5107.0,The Catcher in the Rye,J.D. Salinger,623560,6743,3.81,60525,2862720,277,1951.0,False,"Classics, Fiction, Young Adult, Literature, Academic, School, Novels, Young Adult, Coming Of Age, Young Adult, High School, Literature, American, Academic, Read For School","Teen Read Award Nominee for Best All-Time-Fave (2010), National Book Award Finalist for Fiction (1952)",2,"New York City, New York, Agerstown, Pennsylvania",True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.771739130434783,4.62174640104697
42,42,42,https://www.goodreads.com/book/show/21787.The_Princess_Bride,21787.0,The Princess Bride,William Goldman,615535,6559,4.25,21133,807558,456,1973.0,False,"Fantasy, Fiction, Classics, Romance, Humor, Young Adult, Adventure, Science Fiction Fantasy, Humor, Comedy, Fantasy, Fairy Tales",nan,0,nan,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.206521739130434,6.056529009742622
43,43,43,https://www.goodreads.com/book/show/2998.The_Secret_Garden,2998.0,The Secret Garden,Frances Hodgson Burnett,599553,6593,4.13,20301,945249,331,1910.0,False,"Classics, Fiction, Childrens, Young Adult, Historical, Historical Fiction, Childrens, Middle Grade, Fantasy, Literature, Historical, Audiobook",Lewis Carroll Shelf Award (1958),1,"Yorkshire, England, England, United Kingdom",True,True,True,True,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.815217391304348,5.665224661916535
44,44,44,https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns,128029.0,A Thousand Splendid Suns,Khaled Hosseini,597135,6335,4.38,56774,1211109,372,2007.0,False,"Fiction, Historical, Historical Fiction, Contemporary, Novels, Historical, War, Adult, Adult Fiction, Drama, Literature","British Book Award for Best Read of the Year (2008), Book Sense Book of the Year Award for Adult Fiction (2008), California Book Award for Fiction (Silver) (2007), Exclusive Books Boeke Prize Nominee (2007), Lincoln Award Nominee (2011)",5,"Afghanistan, Kabul, Herat",True,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.630434782608695,6.480442053220883
45,45,45,https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,13496.0,A Game of Thrones,George R.R. Martin,576481,6157,4.44,55543,2088112,835,1996.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Adult, Science Fiction Fantasy, Fantasy, High Fantasy, Adventure, Audiobook, Fantasy, Dragons, Epic","Nebula Award Nominee for Best Novel (1997), Locus Award for Best Fantasy Novel (1997), World Fantasy Award Nominee for Best Novel (1997), Premio Ignotus for Novela extranjera (2003)",4,The Lands of Ice and Fire,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.826086956521742,6.676094227133928
46,46,46,https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time,33574273.0,A Wrinkle in Time,Madeleine L'Engle,573048,6124,3.99,34749,1082524,218,1962.0,True,"Fantasy, Fiction, Classics, Young Adult, Science Fiction, Childrens, Childrens, Middle Grade, Science Fiction, Time Travel, Adventure, Science Fiction Fantasy","Newbery Medal (1963), Dorothy Canfield Fisher Children's Book Award Nominee (1964), Oklahoma Sequoyah Award (1965), Margaret A. Edwards Award (1998)",4,Connecticut,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.358695652173914,5.208702922786101
